Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 6915	 41.851404	 42.638908	 44.601604	 42.337203	     	  0.971863	  0.954762	  0.961803	  0.967336	     
 6916	 41.906852	 42.670076	 44.681196	 42.391247	     	  0.972079	  0.954883	  0.962052	  0.967542	     
 6917	 41.726123	 42.548391	 44.438709	 42.213568	     	  0.971554	  0.954493	  0.961485	  0.967032	     
 6918	 41.770082	 42.542859	 44.457956	 42.247384	     	  0.971719	  0.954431	  0.961586	  0.967149	     
 6919	 41.626670	 42.467964	 44.353202	 42.118436	     	  0.971367	  0.954352	  0.961307	  0.966854	     
 6920	 41.777772	 42.523681	 44.429737	 42.247272	     	  0.971805	  0.954662	  0.961528	  0.967235	     
 6921	 41.514829	 42.334248	 44.099509	 41.988894	     	  0.971013	  0.954137	  0.960671	  0.966477	     
 6922	 41.615834	 42.348611	 44.191656	 42.075543	     	  0.971311	  0.954180	  0.960877	  0.966717	     
 6923	 41.404661	 42.234982	 44.069395	 41.888544	     	  0.970514	  0.953767	  0.960528	  0.966059	     
 6924	 41.674067	 42.478558	 44.466371	 42.166653	     	  0.971212	  0.954201	  0.961420	  0.966745	     
 6925	 41.446837	 42.291312	 44.192326	 41.940978	     	  0.970368	  0.953255	  0.960711	  0.965906	     
 6926	 41.599245	 42.396829	 44.330137	 42.084694	     	  0.970790	  0.953233	  0.960812	  0.966201	     
 6927	 41.463335	 42.311438	 44.225746	 41.959710	     	  0.970280	  0.952985	  0.960522	  0.965771	     
 6928	 41.671439	 42.496255	 44.498537	 42.170576	     	  0.971099	  0.953648	  0.961204	  0.966542	     
 6929	 41.646877	 42.458574	 44.414089	 42.138110	     	  0.970979	  0.953176	  0.960823	  0.966319	     
 6930	 41.791682	 42.551901	 44.681008	 42.286783	     	  0.971538	  0.953363	  0.961468	  0.966831	     
 6931	 41.787525	 42.543812	 44.680463	 42.282356	     	  0.971565	  0.953417	  0.961494	  0.966862	     
 6932	 41.759504	 42.547755	 44.684979	 42.262451	     	  0.971448	  0.953291	  0.961470	  0.966759	     
 6933	 41.746700	 42.505789	 44.654853	 42.243428	     	  0.971401	  0.953319	  0.961473	  0.966733	     
 6934	 41.767086	 42.523898	 44.672830	 42.263227	     	  0.971449	  0.953466	  0.961561	  0.966804	     
 6935	 41.709518	 42.490079	 44.674216	 42.214990	     	  0.971334	  0.953521	  0.961571	  0.966738	     
 6936	 41.768414	 42.538587	 44.696615	 42.268794	     	  0.971477	  0.953765	  0.961707	  0.966897	     
 6937	 41.698569	 42.466306	 44.664651	 42.202163	     	  0.971276	  0.953618	  0.961630	  0.966726	     
 6938	 41.755663	 42.510473	 44.702560	 42.255410	     	  0.971385	  0.953840	  0.961855	  0.966873	     
 6939	 41.671739	 42.457619	 44.695572	 42.183603	     	  0.971160	  0.953726	  0.961795	  0.966694	     
 6940	 41.736531	 42.502760	 44.693351	 42.239012	     	  0.971357	  0.953842	  0.961747	  0.966836	     
 6941	 41.647915	 42.437151	 44.674021	 42.160517	     	  0.970988	  0.953688	  0.961734	  0.966562	     
 6942	 41.695174	 42.473340	 44.670553	 42.201280	     	  0.971130	  0.953751	  0.961689	  0.966660	     
 6943	 41.572472	 42.386723	 44.628088	 42.091727	     	  0.970720	  0.953554	  0.961479	  0.966319	     
 6944	 41.695081	 42.449495	 44.656207	 42.196114	     	  0.971162	  0.953531	  0.961541	  0.966620	     
 6945	 41.590423	 42.370246	 44.616239	 42.101524	     	  0.970809	  0.953301	  0.961472	  0.966335	     
 6946	 41.650975	 42.394252	 44.640821	 42.152963	     	  0.970858	  0.953271	  0.961484	  0.966365	     
 6947	 41.540868	 42.310777	 44.612297	 42.054653	     	  0.970523	  0.953008	  0.961261	  0.966060	     
 6948	 41.646262	 42.432748	 44.632365	 42.154681	     	  0.970822	  0.953089	  0.961382	  0.966293	     
 6949	 41.546412	 42.362163	 44.618472	 42.067427	     	  0.970476	  0.952859	  0.961368	  0.966022	     
 6950	 41.630842	 42.369180	 44.623126	 42.132279	     	  0.970745	  0.952747	  0.961348	  0.966179	     
 6951	 41.572982	 42.302075	 44.607915	 42.076946	     	  0.970679	  0.952403	  0.961314	  0.966072	     
 6952	 41.667956	 42.409962	 44.639192	 42.167991	     	  0.971014	  0.952827	  0.961479	  0.966394	     
 6953	 41.565735	 42.289504	 44.620992	 42.070743	     	  0.970674	  0.952484	  0.961427	  0.966101	     
 6954	 41.644899	 42.338641	 44.608928	 42.136610	     	  0.970886	  0.952648	  0.961381	  0.966262	     
 6955	 41.543140	 42.301755	 44.629140	 42.056494	     	  0.970435	  0.952500	  0.961476	  0.965952	     
 6956	 41.643402	 42.371222	 44.644764	 42.144030	     	  0.970756	  0.952641	  0.961499	  0.966194	     
 6957	 41.581932	 42.284150	 44.635727	 42.083381	     	  0.970570	  0.952296	  0.961516	  0.966015	     
 6958	 41.673106	 42.354435	 44.646386	 42.163711	     	  0.970897	  0.952340	  0.961480	  0.966235	     
 6959	 41.709211	 42.357447	 44.626876	 42.189264	     	  0.971056	  0.952312	  0.961417	  0.966325	     
 6960	 42.105812	 42.823544	 44.887800	 42.583815	     	  0.972550	  0.955848	  0.962917	  0.968161	     
 6961	 41.897627	 42.680542	 44.807322	 42.398233	     	  0.971761	  0.955456	  0.962581	  0.967513	     
 6962	 41.992414	 42.721055	 44.810120	 42.475627	     	  0.972075	  0.955228	  0.962440	  0.967662	     
 6963	 41.903646	 42.658271	 44.803395	 42.398869	     	  0.971909	  0.955007	  0.962483	  0.967521	     
 6964	 41.914373	 42.699542	 44.803606	 42.413367	     	  0.971844	  0.954772	  0.962317	  0.967411	     
 6965	 41.871820	 42.629179	 44.769760	 42.367299	     	  0.971796	  0.954499	  0.962167	  0.967308	     
 6966	 41.922916	 42.670087	 44.784277	 42.413276	     	  0.971940	  0.954503	  0.962182	  0.967407	     
 6967	 41.870356	 42.618915	 44.758057	 42.363471	     	  0.971853	  0.954279	  0.962040	  0.967289	     
 6968	 41.912562	 42.678608	 44.784277	 42.406882	     	  0.971898	  0.954286	  0.962045	  0.967321	     
 6969	 41.913544	 42.666341	 44.785900	 42.405848	     	  0.971888	  0.954209	  0.962059	  0.967303	     
 6970	 41.908437	 42.656443	 44.776181	 42.399545	     	  0.971855	  0.954197	  0.961948	  0.967261	     
 6971	 41.870817	 42.634551	 44.770360	 42.367449	     	  0.971788	  0.954186	  0.961944	  0.967213	     
 6972	 41.833608	 42.634758	 44.771291	 42.339729	     	  0.971659	  0.954051	  0.961944	  0.967106	     
 6973	 41.910851	 42.620950	 44.761249	 42.394309	     	  0.971938	  0.954025	  0.961867	  0.967274	     
 6974	 41.954144	 42.634535	 44.757234	 42.428299	     	  0.972018	  0.954008	  0.961806	  0.967314	     
 6975	 41.933306	 42.619079	 44.755717	 42.410196	     	  0.971961	  0.953974	  0.961811	  0.967271	     
 6976	 41.904014	 42.630937	 44.751205	 42.389818	     	  0.971891	  0.953863	  0.961771	  0.967200	     
 6977	 41.940674	 42.621427	 44.746040	 42.415108	     	  0.972016	  0.953857	  0.961710	  0.967272	     
 6978	 41.952728	 42.607296	 44.741641	 42.421386	     	  0.972047	  0.953717	  0.961700	  0.967268	     
 6979	 41.933818	 42.603456	 44.743913	 42.406944	     	  0.971992	  0.953810	  0.961716	  0.967249	     
 6980	 41.922712	 42.609754	 44.735237	 42.398842	     	  0.971956	  0.953633	  0.961661	  0.967186	     
 6981	 41.946334	 42.613773	 44.736091	 42.417127	     	  0.972062	  0.953662	  0.961625	  0.967256	     
 6982	 41.964789	 42.602796	 44.727284	 42.428212	     	  0.972100	  0.953601	  0.961566	  0.967261	     
 6983	 41.940815	 42.590115	 44.732176	 42.408870	     	  0.972076	  0.953607	  0.961632	  0.967257	     
 6984	 41.942659	 42.589636	 44.724719	 42.409434	     	  0.972063	  0.953458	  0.961556	  0.967211	     
 6985	 41.960575	 42.581119	 44.721966	 42.421089	     	  0.972129	  0.953415	  0.961554	  0.967248	     
 6986	 41.977171	 42.575724	 44.718958	 42.432218	     	  0.972167	  0.953381	  0.961506	  0.967259	     
 6987	 41.959697	 42.573998	 44.722740	 42.419370	     	  0.972147	  0.953393	  0.961566	  0.967258	     
 6988	 41.941677	 42.573280	 44.703553	 42.404013	     	  0.972015	  0.953280	  0.961516	  0.967142	     
 6989	 41.876793	 42.517119	 44.641564	 42.340810	     	  0.971714	  0.953135	  0.961351	  0.966890	     
 6990	 41.907446	 42.537994	 44.631758	 42.365911	     	  0.971713	  0.953478	  0.961476	  0.966968	     
 6991	 41.764570	 42.428441	 44.494194	 42.228882	     	  0.971602	  0.953113	  0.961013	  0.966755	     
 6992	 41.913678	 42.528244	 44.592740	 42.365085	     	  0.971937	  0.953442	  0.961328	  0.967086	     
 6993	 41.671991	 42.401362	 44.320343	 42.138537	     	  0.971166	  0.952715	  0.960305	  0.966281	     
 6994	 41.696138	 42.386477	 44.282785	 42.150282	     	  0.971331	  0.952661	  0.960415	  0.966400	     
 6995	 41.636103	 42.359163	 44.244501	 42.097612	     	  0.971360	  0.952587	  0.960408	  0.966406	     
 6996	 41.750133	 42.409195	 44.359652	 42.201650	     	  0.971689	  0.952817	  0.960652	  0.966704	     
 6997	 41.714094	 42.391220	 44.343947	 42.170536	     	  0.971659	  0.952866	  0.960580	  0.966680	     
 6998	 41.702319	 42.358295	 44.301624	 42.152310	     	  0.971390	  0.952802	  0.960379	  0.966457	     
 6999	 41.621041	 42.328808	 44.274826	 42.084737	     	  0.971270	  0.952798	  0.960333	  0.966369	     
 7000	 41.696934	 42.364821	 44.289535	 42.148134	     	  0.971504	  0.952753	  0.960406	  0.966529	     
 7001	 41.715972	 42.378995	 44.323134	 42.167880	     	  0.971606	  0.952833	  0.960546	  0.966634	     
 7002	 41.738333	 42.374421	 44.318297	 42.183189	     	  0.971653	  0.952772	  0.960520	  0.966650	     
 7003	 41.719095	 42.364046	 44.321691	 42.167666	     	  0.971625	  0.952774	  0.960530	  0.966634	     
 7004	 41.724690	 42.369796	 44.319488	 42.172493	     	  0.971610	  0.952731	  0.960479	  0.966608	     
 7005	 41.829931	 42.405652	 44.366967	 42.260717	     	  0.971958	  0.952921	  0.960647	  0.966900	     
 7006	 41.885666	 42.444723	 44.385516	 42.309933	     	  0.972064	  0.952947	  0.960727	  0.966988	     
 7007	 41.938846	 42.460361	 44.394254	 42.352418	     	  0.972222	  0.953023	  0.960713	  0.967104	     
 7008	 42.059077	 42.782063	 44.704478	 42.524322	     	  0.972522	  0.955523	  0.962551	  0.968027	     
 7009	 42.001726	 42.776313	 44.678258	 42.478172	     	  0.972353	  0.955705	  0.962426	  0.967924	     
 7010	 42.021999	 42.772156	 44.679620	 42.492733	     	  0.972366	  0.955613	  0.962444	  0.967920	     
 7011	 41.976711	 42.769347	 44.669856	 42.457627	     	  0.972349	  0.955741	  0.962439	  0.967929	     
 7012	 41.952859	 42.746389	 44.673017	 42.436612	     	  0.972240	  0.955433	  0.962387	  0.967796	     
 7013	 42.890125	 44.939056	 46.281106	 43.611353	     	  0.966231	  0.974561	  0.980388	  0.969979	     
 7014	 44.003712	 45.121060	 46.477886	 44.510749	     	  0.970148	  0.975107	  0.980923	  0.972770	     
 7015	 43.994827	 45.228215	 46.556299	 44.527680	     	  0.971541	  0.976325	  0.981672	  0.974027	     
 7016	 44.284007	 45.192988	 46.483868	 44.730553	     	  0.972090	  0.975770	  0.981412	  0.974257	     
 7017	 44.181583	 45.242024	 46.532177	 44.667096	     	  0.972226	  0.976742	  0.981987	  0.974605	     
 7018	 44.234642	 45.359678	 46.610948	 44.732314	     	  0.971811	  0.976676	  0.981784	  0.974284	     
 7019	 43.856301	 45.247873	 46.514914	 44.421342	     	  0.970334	  0.976370	  0.981473	  0.973196	     
 7020	 43.958652	 45.216840	 46.460375	 44.488728	     	  0.969813	  0.975663	  0.980967	  0.972647	     
 7021	 44.124841	 45.326484	 46.582284	 44.642204	     	  0.971737	  0.976757	  0.981795	  0.974250	     
 7022	 44.542313	 45.506746	 46.721930	 44.994861	     	  0.972765	  0.977140	  0.981948	  0.975025	     
 7023	 44.370946	 45.423500	 46.688319	 44.851692	     	  0.972625	  0.977104	  0.982008	  0.974936	     
 7024	 44.552292	 45.548668	 46.770538	 45.013870	     	  0.972360	  0.976748	  0.981746	  0.974656	     
 7025	 44.468541	 45.531364	 46.755158	 44.947415	     	  0.973767	  0.977641	  0.982329	  0.975840	     
 7026	 44.618204	 45.663057	 46.875116	 45.091182	     	  0.973914	  0.977894	  0.982470	  0.976003	     
 7027	 44.509202	 45.558467	 46.761755	 44.982342	     	  0.974172	  0.977908	  0.982406	  0.976167	     
 7028	 44.583171	 45.608533	 46.833166	 45.052531	     	  0.972816	  0.977171	  0.981896	  0.975055	     
 7029	 44.460886	 45.552800	 46.810507	 44.950874	     	  0.973628	  0.977886	  0.982453	  0.975808	     
 7030	 44.420392	 45.634585	 46.875751	 44.939317	     	  0.972796	  0.977678	  0.982254	  0.975186	     
 7031	 44.367660	 45.510456	 46.785115	 44.872323	     	  0.972906	  0.977563	  0.982217	  0.975234	     
 7032	 44.377979	 45.614358	 46.828737	 44.899556	     	  0.971068	  0.976931	  0.981771	  0.973829	     
 7033	 44.312718	 45.558477	 46.812830	 44.840870	     	  0.971976	  0.977470	  0.982160	  0.974589	     
 7034	 44.378348	 45.659385	 46.896470	 44.913372	     	  0.971561	  0.977475	  0.982245	  0.974327	     
 7035	 44.266621	 45.563140	 46.772027	 44.802470	     	  0.971864	  0.977314	  0.982205	  0.974496	     
 7036	 44.282619	 45.632283	 46.826461	 44.829925	     	  0.970079	  0.976638	  0.981720	  0.973112	     
 7037	 43.863420	 45.569103	 46.779049	 44.496425	     	  0.969133	  0.977115	  0.981883	  0.972588	     
 7038	 44.037680	 45.547743	 46.695519	 44.618776	     	  0.969586	  0.976649	  0.981377	  0.972728	     
 7039	 43.622002	 45.016107	 46.243459	 44.183553	     	  0.968908	  0.975178	  0.980542	  0.971892	     
 7040	 44.588906	 45.552227	 46.847226	 45.050031	     	  0.972229	  0.976620	  0.982007	  0.974591	     
 7041	 42.789994	 44.470110	 45.799663	 43.428831	     	  0.967969	  0.973579	  0.979658	  0.970852	     
 7042	 43.108545	 44.604741	 45.929825	 43.704370	     	  0.968524	  0.973463	  0.979247	  0.971134	     
 7043	 43.459418	 44.887568	 46.327075	 44.050561	     	  0.970928	  0.975538	  0.980811	  0.973344	     
 7044	 44.485648	 45.402068	 46.633869	 44.927528	     	  0.972917	  0.976096	  0.981077	  0.974807	     
 7045	 43.540993	 45.013274	 46.316698	 44.129001	     	  0.970721	  0.975953	  0.980436	  0.973212	     
 7046	 43.766918	 45.042058	 46.269720	 44.299494	     	  0.970303	  0.975126	  0.980087	  0.972738	     
 7047	 43.231484	 44.760850	 45.961497	 43.822579	     	  0.970080	  0.975395	  0.979831	  0.972591	     
 7048	 44.223641	 45.130099	 46.288721	 44.654600	     	  0.972335	  0.975334	  0.980145	  0.974136	     
 7049	 43.331450	 44.566188	 45.846352	 43.859606	     	  0.970258	  0.973776	  0.979042	  0.972309	     
 7050	 43.061896	 44.255337	 45.590716	 43.585642	     	  0.968732	  0.973423	  0.978934	  0.971214	     
 7051	 42.439958	 44.152648	 45.483968	 43.086359	     	  0.967668	  0.973352	  0.979174	  0.970533	     
 7052	 44.649706	 45.446938	 46.617581	 45.052984	     	  0.973518	  0.976807	  0.981310	  0.975365	     
 7053	 43.802502	 45.070185	 46.358358	 44.339615	     	  0.972140	  0.976355	  0.981231	  0.974357	     
 7054	 44.436326	 45.455552	 46.634524	 44.899027	     	  0.972813	  0.976633	  0.981522	  0.974901	     
 7055	 44.784353	 45.867244	 46.964167	 45.254268	     	  0.973451	  0.977934	  0.982327	  0.975678	     
 7056	 46.819110	 47.171501	 48.346094	 47.098915	     	  0.981799	  0.981864	  0.985742	  0.982467	     
 7057	 45.314863	 46.428505	 47.702336	 45.812095	     	  0.979301	  0.981182	  0.985182	  0.980594	     
 7058	 45.499037	 46.661331	 47.857608	 46.000140	     	  0.978520	  0.981340	  0.985270	  0.980115	     
 7059	 44.856400	 46.044342	 47.347340	 45.375367	     	  0.977024	  0.979888	  0.984697	  0.978780	     
 7060	 45.515901	 46.527419	 47.716671	 45.977759	     	  0.977824	  0.980728	  0.984850	  0.979479	     
 7061	 44.721569	 45.985159	 47.227510	 45.252853	     	  0.976531	  0.979241	  0.983706	  0.978179	     
 7062	 45.148446	 46.260397	 47.486646	 45.640093	     	  0.976621	  0.979657	  0.983963	  0.978351	     
 7063	 44.752681	 46.086295	 47.322795	 45.300515	     	  0.976610	  0.980041	  0.984064	  0.978424	     
 7064	 45.169877	 46.112519	 47.343706	 45.618542	     	  0.975939	  0.979004	  0.983364	  0.977688	     
 7065	 44.957024	 46.101035	 47.273792	 45.450946	     	  0.977414	  0.980124	  0.983829	  0.978935	     
 7066	 45.134503	 46.258535	 47.390885	 45.618901	     	  0.976727	  0.979679	  0.983539	  0.978354	     
 7067	 44.777979	 46.012433	 47.204499	 45.296687	     	  0.976838	  0.979580	  0.983517	  0.978408	     
 7068	 44.903670	 46.010952	 47.220029	 45.392257	     	  0.974755	  0.978153	  0.982504	  0.976613	     
 7069	 44.885715	 46.151468	 47.253738	 45.402505	     	  0.976794	  0.979661	  0.983462	  0.978383	     
 7070	 45.061244	 46.228545	 47.366899	 45.557280	     	  0.975921	  0.979250	  0.983154	  0.977681	     
 7071	 44.783544	 46.107087	 47.223164	 45.316143	     	  0.976205	  0.979417	  0.983173	  0.977901	     
 7072	 44.834947	 46.036282	 47.192879	 45.341547	     	  0.973942	  0.978049	  0.982316	  0.976022	     
 7073	 44.782068	 46.124070	 47.220947	 45.317147	     	  0.975726	  0.979472	  0.983154	  0.977588	     
 7074	 44.886595	 46.217914	 47.348914	 45.422707	     	  0.974984	  0.979222	  0.983190	  0.977058	     
 7075	 44.544136	 46.056555	 47.196040	 45.124936	     	  0.975483	  0.979300	  0.983435	  0.977445	     
 7076	 44.905096	 46.207661	 47.385404	 45.439125	     	  0.974036	  0.978551	  0.982933	  0.976272	     
 7077	 44.834521	 46.128050	 47.303900	 45.366122	     	  0.976323	  0.979676	  0.983555	  0.978087	     
 7078	 45.061318	 46.268541	 47.420778	 45.568920	     	  0.975908	  0.979569	  0.983517	  0.977787	     
 7079	 44.753668	 46.110009	 47.276485	 45.299680	     	  0.976443	  0.979747	  0.983693	  0.978202	     
 7080	 44.774677	 46.169107	 47.339714	 45.330386	     	  0.973522	  0.978684	  0.982838	  0.975935	     
 7081	 44.183447	 45.833094	 47.063109	 44.805564	     	  0.973582	  0.978362	  0.982648	  0.975890	     
 7082	 44.680529	 46.048110	 47.290769	 45.237257	     	  0.974215	  0.978343	  0.982924	  0.976355	     
 7083	 42.755076	 44.300071	 45.671427	 43.366892	     	  0.969147	  0.974300	  0.981470	  0.972060	     
 7084	 45.256799	 45.891421	 46.916804	 45.598210	     	  0.976435	  0.978201	  0.982290	  0.977705	     
 7085	 43.732880	 44.964740	 46.240445	 44.259854	     	  0.972313	  0.974708	  0.980603	  0.974094	     
 7086	 43.863455	 44.918486	 46.130023	 44.338986	     	  0.973735	  0.974658	  0.980330	  0.974988	     
 7087	 43.893134	 44.894022	 46.126244	 44.357028	     	  0.974104	  0.974820	  0.980053	  0.975215	     
